fare_product_id,fare_product_name,amount,currency,duration_start,duration_amount,duration_unit,duration_type,rider_category_id,fare_media_id
BA:matrix:904209-mtc:walnut-creek-bart,generated,4.35,USD,,,,,adult,contactless
BA:matrix:904209-903309,generated,3.85,USD,,,,,adult,contactless
BA:matrix:904209-903209,generated,3.10,USD,,,,,adult,contactless
BA:matrix:904209-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904209-901109,generated,2.50,USD,,,,,adult,contactless
BA:matrix:904209-mtc:embarcadero-bart,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904209-mtc:montgomery-bart,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904209-mtc:powell,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904209-mtc:civic-center-bart,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904209-901509,generated,5.15,USD,,,,,adult,contactless
BA:matrix:904209-901609,generated,5.20,USD,,,,,adult,contactless
BA:matrix:904209-901709,generated,5.35,USD,,,,,adult,contactless
BA:matrix:904209-901809,generated,5.45,USD,,,,,adult,contactless
BA:matrix:904209-mtc:daly-city-bart,generated,5.60,USD,,,,,adult,contactless
BA:matrix:904209-mtc:oak,generated,10.70,USD,,,,,adult,contactless
BA:matrix:904209-mtc:warm-springs-south-fremont-bart,generated,6.40,USD,,,,,adult,contactless
BA:matrix:904209-mtc:great-mall-milpitas-bart,generated,7.30,USD,,,,,adult,contactless
BA:matrix:904209-909509,generated,7.60,USD,,,,,adult,contactless
BA:matrix:904209-908209,generated,6.10,USD,,,,,adult,contactless
BA:matrix:904209-908309,generated,6.90,USD,,,,,adult,contactless
BA:matrix:904109-906209,generated,5.70,USD,,,,,adult,contactless
BA:matrix:904109-906309,generated,6.00,USD,,,,,adult,contactless
BA:matrix:904109-mtc:sfo,generated,11.75,USD,,,,,adult,contactless
BA:matrix:904109-mtc:millbrae-bart,generated,6.45,USD,,,,,adult,contactless
BA:matrix:904109-905209,generated,5.55,USD,,,,,adult,contactless
BA:matrix:904109-mtc:richmond-bart-amtrak,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:el-cerrito-del-norte-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-904409,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-904309,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-904209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:macarthur-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:19th-st-oakland-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:12th-st-oakland-city-center-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-902109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:fruitvale,generated,2.65,USD,,,,,adult,contactless
BA:matrix:904109-mtc:oakland-coliseum-bart,generated,3.05,USD,,,,,adult,contactless
BA:matrix:904109-902409,generated,3.60,USD,,,,,adult,contactless
BA:matrix:904109-902509,generated,4.00,USD,,,,,adult,contactless
BA:matrix:904109-902609,generated,4.35,USD,,,,,adult,contactless
BA:matrix:904109-902709,generated,4.75,USD,,,,,adult,contactless
BA:matrix:904109-mtc:union-city-bart,generated,5.35,USD,,,,,adult,contactless
BA:matrix:904109-902909,generated,5.75,USD,,,,,adult,contactless
BA:matrix:904109-905109,generated,4.35,USD,,,,,adult,contactless
BA:matrix:904109-mtc:dublin-pleasanton-bart,generated,5.75,USD,,,,,adult,contactless
BA:matrix:904109-903809,generated,5.85,USD,,,,,adult,contactless
BA:matrix:904109-903709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:904109-906109,generated,5.45,USD,,,,,adult,contactless
BA:matrix:904109-903609,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904109-mtc:pleasant-hill-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:904109-mtc:walnut-creek-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:904109-903309,generated,3.65,USD,,,,,adult,contactless
BA:matrix:904109-903209,generated,2.90,USD,,,,,adult,contactless
BA:matrix:904109-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:904109-mtc:embarcadero-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:904109-mtc:montgomery-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:904109-mtc:powell,generated,4.80,USD,,,,,adult,contactless
BA:matrix:904109-mtc:civic-center-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:904109-901509,generated,5.00,USD,,,,,adult,contactless
BA:matrix:904109-901609,generated,5.05,USD,,,,,adult,contactless
BA:matrix:904109-901709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:904109-901809,generated,5.35,USD,,,,,adult,contactless
BA:matrix:904109-mtc:daly-city-bart,generated,5.50,USD,,,,,adult,contactless
BA:matrix:904109-mtc:oak,generated,10.50,USD,,,,,adult,contactless
BA:matrix:904109-mtc:warm-springs-south-fremont-bart,generated,6.30,USD,,,,,adult,contactless
BA:matrix:904109-mtc:great-mall-milpitas-bart,generated,7.20,USD,,,,,adult,contactless
BA:matrix:904109-909509,generated,7.50,USD,,,,,adult,contactless
BA:matrix:904109-908209,generated,6.05,USD,,,,,adult,contactless
BA:matrix:904109-908309,generated,6.85,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-906209,generated,5.55,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-906309,generated,5.85,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:sfo,generated,11.60,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:millbrae-bart,generated,6.30,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-905209,generated,5.35,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:richmond-bart-amtrak,generated,3.35,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:el-cerrito-del-norte-bart,generated,2.90,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-904409,generated,2.55,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-904309,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-904209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-904109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:19th-st-oakland-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:12th-st-oakland-city-center-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:fruitvale,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:oakland-coliseum-bart,generated,2.75,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902409,generated,3.35,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902509,generated,3.80,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902609,generated,4.20,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902709,generated,4.55,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:union-city-bart,generated,5.20,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-902909,generated,5.60,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-905109,generated,4.20,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:dublin-pleasanton-bart,generated,5.60,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903809,generated,5.85,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-906109,generated,5.30,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903609,generated,5.00,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:pleasant-hill-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:walnut-creek-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903309,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:embarcadero-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:montgomery-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:powell,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:civic-center-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-901509,generated,4.75,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-901609,generated,4.85,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-901709,generated,5.10,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-901809,generated,5.20,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:daly-city-bart,generated,5.35,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:oak,generated,10.25,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:warm-springs-south-fremont-bart,generated,6.15,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-mtc:great-mall-milpitas-bart,generated,7.05,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-909509,generated,7.35,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-908209,generated,6.05,USD,,,,,adult,contactless
BA:matrix:mtc:macarthur-bart-908309,generated,6.85,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-906209,generated,5.45,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-906309,generated,5.75,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:sfo,generated,11.50,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:millbrae-bart,generated,6.15,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-905209,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:richmond-bart-amtrak,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:el-cerrito-del-norte-bart,generated,3.15,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-904409,generated,2.80,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-904309,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-904209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-904109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:macarthur-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:12th-st-oakland-city-center-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:fruitvale,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:oakland-coliseum-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902409,generated,3.10,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902509,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902609,generated,4.10,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902709,generated,4.45,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:union-city-bart,generated,5.05,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-902909,generated,5.50,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-905109,generated,4.10,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:dublin-pleasanton-bart,generated,5.45,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903809,generated,5.90,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-906109,generated,5.20,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903609,generated,5.00,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:pleasant-hill-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:walnut-creek-bart,generated,4.35,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903309,generated,3.75,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903209,generated,3.00,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:embarcadero-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:montgomery-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:powell,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:civic-center-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-901509,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-901609,generated,4.60,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-901709,generated,4.90,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-901809,generated,5.10,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:daly-city-bart,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:oak,generated,9.90,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:warm-springs-south-fremont-bart,generated,6.05,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-mtc:great-mall-milpitas-bart,generated,6.90,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-909509,generated,7.25,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-908209,generated,6.10,USD,,,,,adult,contactless
BA:matrix:mtc:19th-st-oakland-bart-908309,generated,6.90,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-906209,generated,5.45,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-906309,generated,5.75,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:sfo,generated,11.50,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:millbrae-bart,generated,6.15,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-905209,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:richmond-bart-amtrak,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:el-cerrito-del-norte-bart,generated,3.15,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-904409,generated,2.80,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-904309,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-904209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-904109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:macarthur-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:19th-st-oakland-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:fruitvale,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oakland-coliseum-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902409,generated,3.10,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902509,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902609,generated,4.10,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902709,generated,4.45,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:union-city-bart,generated,5.05,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-902909,generated,5.50,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-905109,generated,4.10,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:dublin-pleasanton-bart,generated,5.45,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903809,generated,5.90,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-906109,generated,5.20,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903609,generated,5.00,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:pleasant-hill-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:walnut-creek-bart,generated,4.35,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903309,generated,3.75,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903209,generated,3.00,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:embarcadero-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:montgomery-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:powell,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:civic-center-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-901509,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-901609,generated,4.60,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-901709,generated,4.90,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-901809,generated,5.10,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:daly-city-bart,generated,5.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:oak,generated,9.90,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:warm-springs-south-fremont-bart,generated,6.05,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-mtc:great-mall-milpitas-bart,generated,6.90,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-909509,generated,7.25,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-908209,generated,6.10,USD,,,,,adult,contactless
BA:matrix:mtc:12th-st-oakland-city-center-bart-908309,generated,6.90,USD,,,,,adult,contactless
BA:matrix:902109-906209,generated,5.45,USD,,,,,adult,contactless
BA:matrix:902109-906309,generated,5.75,USD,,,,,adult,contactless
BA:matrix:902109-mtc:sfo,generated,11.50,USD,,,,,adult,contactless
BA:matrix:902109-mtc:millbrae-bart,generated,6.15,USD,,,,,adult,contactless
BA:matrix:902109-905209,generated,5.25,USD,,,,,adult,contactless
BA:matrix:902109-mtc:richmond-bart-amtrak,generated,3.55,USD,,,,,adult,contactless
BA:matrix:902109-mtc:el-cerrito-del-norte-bart,generated,3.15,USD,,,,,adult,contactless
BA:matrix:902109-904409,generated,2.80,USD,,,,,adult,contactless
BA:matrix:902109-904309,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-904209,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-904109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:macarthur-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:19th-st-oakland-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:12th-st-oakland-city-center-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:fruitvale,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:oakland-coliseum-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-902409,generated,3.10,USD,,,,,adult,contactless
BA:matrix:902109-902509,generated,3.55,USD,,,,,adult,contactless
BA:matrix:902109-902609,generated,4.10,USD,,,,,adult,contactless
BA:matrix:902109-902709,generated,4.45,USD,,,,,adult,contactless
BA:matrix:902109-mtc:union-city-bart,generated,5.05,USD,,,,,adult,contactless
BA:matrix:902109-902909,generated,5.50,USD,,,,,adult,contactless
BA:matrix:902109-905109,generated,4.10,USD,,,,,adult,contactless
BA:matrix:902109-mtc:dublin-pleasanton-bart,generated,5.45,USD,,,,,adult,contactless
BA:matrix:902109-903809,generated,5.90,USD,,,,,adult,contactless
BA:matrix:902109-903709,generated,5.25,USD,,,,,adult,contactless
BA:matrix:902109-906109,generated,5.20,USD,,,,,adult,contactless
BA:matrix:902109-903609,generated,5.00,USD,,,,,adult,contactless
BA:matrix:902109-mtc:pleasant-hill-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:902109-mtc:walnut-creek-bart,generated,4.35,USD,,,,,adult,contactless
BA:matrix:902109-903309,generated,3.75,USD,,,,,adult,contactless
BA:matrix:902109-903209,generated,3.00,USD,,,,,adult,contactless
BA:matrix:902109-903109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:902109-mtc:embarcadero-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:902109-mtc:montgomery-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:902109-mtc:powell,generated,4.25,USD,,,,,adult,contactless
BA:matrix:902109-mtc:civic-center-bart,generated,4.25,USD,,,,,adult,contactless
BA:matrix:902109-901509,generated,4.50,USD,,,,,adult,contactless
BA:matrix:902109-901609,generated,4.60,USD,,,,,adult,contactless
BA:matrix:902109-901709,generated,4.90,USD,,,,,adult,contactless
BA:matrix:902109-901809,generated,5.10,USD,,,,,adult,contactless
BA:matrix:902109-mtc:daly-city-bart,generated,5.25,USD,,,,,adult,contactless
BA:matrix:902109-mtc:oak,generated,9.90,USD,,,,,adult,contactless
BA:matrix:902109-mtc:warm-springs-south-fremont-bart,generated,6.05,USD,,,,,adult,contactless
BA:matrix:902109-mtc:great-mall-milpitas-bart,generated,6.90,USD,,,,,adult,contactless
BA:matrix:902109-909509,generated,7.25,USD,,,,,adult,contactless
BA:matrix:902109-908209,generated,6.10,USD,,,,,adult,contactless
BA:matrix:902109-908309,generated,6.90,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-906209,generated,5.80,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-906309,generated,6.10,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:sfo,generated,11.85,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:millbrae-bart,generated,6.50,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-905209,generated,4.95,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:richmond-bart-amtrak,generated,3.95,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:el-cerrito-del-norte-bart,generated,3.70,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-904409,generated,3.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-904309,generated,3.00,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-904209,generated,2.85,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-904109,generated,2.65,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:macarthur-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:19th-st-oakland-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:12th-st-oakland-city-center-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:oakland-coliseum-bart,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902409,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902509,generated,3.00,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902609,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902709,generated,4.10,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:union-city-bart,generated,4.75,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-902909,generated,5.15,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-905109,generated,3.55,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:dublin-pleasanton-bart,generated,5.15,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903809,generated,6.10,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903709,generated,5.45,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-906109,generated,5.55,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903609,generated,5.20,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:pleasant-hill-bart,generated,4.70,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:walnut-creek-bart,generated,4.50,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903309,generated,4.05,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903209,generated,3.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-903109,generated,2.45,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-901109,generated,2.40,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:embarcadero-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:montgomery-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:powell,generated,4.80,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-mtc:civic-center-bart,generated,4.80,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-901509,generated,5.05,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-901609,generated,5.15,USD,,,,,adult,contactless
BA:matrix:mtc:fruitvale-901709,generated,5.30,USD,,,,,adult,contactless
